
International University Audentes,59.4067,24.7228,Estonia,Tallinn
Tallinn University,59.4386,24.7714,Estonia,Tallinn
Tallinn University of Applied Sciences,59.4265,24.7415,Estonia,Tallinn
Tallinn University of Technology,59.395,24.6719,Estonia,Tallinn


Unity University,9.00341,38.8032,Ethiopia,Addis Ababa
Royal College, Addis Abeba,9.03758,38.7438,Ethiopia,Addis Ababa
Grace College of Business and Computer Science,9.0172,38.7541,Ethiopia,Addis Ababa
Zagol Academy,9.02263,38.8596,Ethiopia,Addis Ababa
Addis Ababa Science and Technology University,8.8872,38.8096,Ethiopia,Addis Ababa
Addis Ababa University,9.04667,38.7592,Ethiopia,Addis Ababa
Admas University College\xe2\x80\x93Addis Ababa,9.02356,38.7865,Ethiopia,Addis Ababa
Africa Beza College,7.04787,38.4779,Ethiopia,Nekemte
Africa Beza College,7.04787,38.4779,Ethiopia,Addis Ababa
Ethiopian Civil Service University,9.0228,38.8333,Ethiopia,Addis Ababa
St. Mary\'s University (Addis Ababa),9.01306,38.7472,Ethiopia,Addis Ababa
Theological College of the Holy Trinity,9.03167,38.765,Ethiopia,Addis Ababa


University of Helsinki,60.1694,24.95,Finland,Helsinki
Sibelius Academy,60.1717,24.9325,Finland,Helsinki
Helsinki University of Technology,60.1858,24.8278,Finland,Helsinki
Helsinki University of Technology,60.1858,24.8278,Finland,Espoo
Hanken School of Economics,60.1708,24.9242,Finland,Helsinki
HUMAK University of Applied Sciences,60.222,24.9019,Finland,Helsinki
HUMAK University of Applied Sciences,60.222,24.9019,Finland,Kauniainen
HUMAK University of Applied Sciences,60.222,24.9019,Finland,Jyv\xc3\xa4skyl\xc3\xa4
HUMAK University of Applied Sciences,60.222,24.9019,Finland,Nurmij\xc3\xa4rvi
HUMAK University of Applied Sciences,60.222,24.9019,Finland,\xc3\x84\xc3\xa4nekoski
HUMAK University of Applied Sciences,60.222,24.9019,Finland,Kuopio
HUMAK University of Applied Sciences,60.222,24.9019,Finland,Joensuu
HUMAK University of Applied Sciences,60.222,24.9019,Finland,Tornio
HUMAK University of Applied Sciences,60.222,24.9019,Finland,Turku
Helsinki School of Business,60.1897,24.9136,Finland,Helsinki
Diaconia University of Applied Sciences,61.4755,21.7768,Finland,Pieks\xc3\xa4m\xc3\xa4ki
Diaconia University of Applied Sciences,61.4755,21.7768,Finland,Turku
Diaconia University of Applied Sciences,61.4755,21.7768,Finland,Helsinki
Diaconia University of Applied Sciences,61.4755,21.7768,Finland,Oulu
Diaconia University of Applied Sciences,61.4755,21.7768,Finland,Pori
IDBM,60.2094,24.9769,Finland,Helsinki
Metropolia University of Applied Sciences,60.191,24.9021,Finland,Helsinki
National Defence University (Finland),60.1536,25.0547,Finland,Helsinki
University of the Arts Helsinki,60.1741,24.9346,Finland,Helsinki
University of the Arts Helsinki,60.1741,24.9346,Finland,Kuopio
University of the Arts Helsinki,60.1741,24.9346,Finland,Sein\xc3\xa4joki


Sciences Po,48.8542,2.32847,France,Menton
Sciences Po,48.8542,2.32847,France,Reims
E-Artsup,48.8662,2.37339,France,Strasbourg
E-Artsup,48.8662,2.37339,France,Bordeaux
E-Artsup,48.8662,2.37339,France,Lyon
EHESP,48.1161,-1.7025,France,Rennes
ESME-Sudria,48.7083,2.16389,France,Lille
ESME-Sudria,48.7083,2.16389,France,Lyon
Institut supérieur européen de formation par l\'action,48.8728,2.36111,France,Lyon
Institut supérieur européen de formation par l\'action,48.8728,2.36111,France,Montpellier
Institut supérieur européen de formation par l\'action,48.8728,2.36111,Belgium,Brussels
Institut supérieur européen de formation par l\'action,48.8728,2.36111,France,Bordeaux
Institut supérieur européen de gestion group,48.858,2.36017,France,Lille
\xc3\x89cole centrale d\'électronique,48.8518,2.28612,France,Lyon
\xc3\x89cole centrale d\'électronique,48.8518,2.28612,France,Bordeaux
Skema Business School,48.8618,2.225,Brazil,Belo Horizonte
\xc3\x89cole nationale d\'administration,48.5806,7.73722,France,Strasbourg
AgroParisTech,48.8397,2.34833,France, Nancy
AgroParisTech,48.8397,2.34833,France,Thiverval-Grignon
AgroParisTech,48.8397,2.34833,France,Montpellier
Sciences Po,48.8542,2.32847,France, Nancy
E-Artsup,48.8662,2.37339,France,Lille
E-Artsup,48.8662,2.37339,France,Montpellier
ESME-Sudria,48.7083,2.16389,France,Bordeaux
Institut supérieur européen de formation par l\'action,48.8728,2.36111,France,Lille
Institut supérieur européen de gestion group,48.858,2.36017,France,Strasbourg
Institut supérieur européen de gestion group,48.858,2.36017,France,Lyon
Institut supérieur européen de gestion group,48.858,2.36017,France,Bordeaux
Cours Florent,48.8839,2.37333,France,Montpellier
Skema Business School,48.8618,2.225,South Africa,Cape Town
Skema Business School,48.8618,2.225,France,Lille
Sciences Po,48.8542,2.32847,France,Paris
\xc3\x89cole Normale de Musique de Paris,48.8839,2.3091,France,Paris
University of London Institute in Paris,48.8601,2.3151,France,Paris
E-Artsup,48.8662,2.37339,France,Tours
E-Artsup,48.8662,2.37339,France,Toulouse
E-Artsup,48.8662,2.37339,France,Paris
EHESP,48.1161,-1.7025,France,Paris
ESIEA (university),48.8142,2.37806,France,Paris
ESME-Sudria,48.7083,2.16389,France,Paris
ESPCI Paris,48.8414,2.34694,France,Paris
Institut supérieur d\'électronique de Paris,48.8456,2.32806,France,Paris
Institut supérieur du commerce de Paris,48.8928,2.30111,France,Paris
Institut supérieur européen de formation par l\'action,48.8728,2.36111,France,Paris
Institut supérieur européen de gestion group,48.858,2.36017,France,Paris
Institut supérieur européen de gestion group,48.858,2.36017,France,Toulouse
Institute of Higher International Studies,48.8469,2.34472,France,Paris
L\'\xc3\x89cole Internationale de Thé\xc3\xa2tre Jacques Lecoq,45.4781,9.2276,France,Paris
Coll\xc3\xa8ge Stanislas de Paris,48.8453,2.3275,France,Paris
Cours Florent,48.8839,2.37333,Belgium,Brussels
Coll\xc3\xa8ge de France,48.8492,2.34556,France,Paris
Conservatoire national supérieur d\'art dramatique,48.8723,2.3468,France,Paris
Cours Florent,48.8839,2.37333,France,Paris
\xc3\x89cole centrale d\'électronique,48.8518,2.28612,France,Paris
French Press Institute,48.8502,2.32676,France,Paris
German Historical Institute Paris,48.8585,2.3633,France,Paris
Lycée Charlemagne,48.8539,2.36,France,Paris
Lycée Louis-le-Grand,48.8481,2.34453,France,Paris
Lycée Saint-Louis,48.8494,2.34139,France,Paris
Coll\xc3\xa8ge des Ingénieurs,48.857,2.3245,Italy,Turin
Sciences Po,48.8542,2.32847,France,Poitiers
Sciences Po,48.8542,2.32847,France,Le Havre
Sciences Po,48.8542,2.32847,France,Dijon
E-Artsup,48.8662,2.37339,France,Nice
ESIEA (university),48.8142,2.37806,France,Ivry-sur-Seine
Institut supérieur européen de formation par l\'action,48.8728,2.36111,France,Nantes
Institut supérieur européen de formation par l\'action,48.8728,2.36111,France,Nice
Institut supérieur européen de gestion group,48.858,2.36017,France,Nantes
Skema Business School,48.8618,2.225,France,Paris
Coll\xc3\xa8ge des Ingénieurs,48.857,2.3245,France,Paris
\xc3\x89cole Nationale des Chartes,48.8489,2.34278,France,Paris
\xc3\x89cole des ingénieurs de la Ville de Paris,48.874,2.38192,France,Paris
\xc3\x89cole nationale d\'administration,48.5806,7.73722,France,Paris
\xc3\x89cole nationale supérieure Louis-Lumi\xc3\xa8re,48.9222,2.3356,France,Paris
\xc3\x89cole nationale supérieure de création industrielle,48.8584,2.3693,France,Paris
Paris College of Art,48.879,2.3513,France,Paris
Paris School of Economics,48.8224,2.33122,France,Paris
AgroParisTech,48.8397,2.34833,France,Kourou
AgroParisTech,48.8397,2.34833,France,Paris
Skema Business School,48.8618,2.225,China,Suzhou
ESC Rennes School of Business,48.1288,-1.69265,France,Rennes
Diplomatic Academy of London,51.5169,-0.1429,United Kingdom,London
INSEEC Business School,48.8426,2.261,France,Lyon
INSEEC Business School,48.8426,2.261,France,Bordeaux
INSEEC Business School,48.8426,2.261,United Kingdom,London
IPAG Business School,48.8544,2.33126,United States,Los Angeles
Institut Mines-Télécom,48.7128,2.2003,France,Brest, France
Institut Mines-Télécom,48.7128,2.2003,France, Nancy
Institut Mines-Télécom,48.7128,2.2003,France,Lille
Institut Supérieur de Logistique Industrielle,44.7962,-0.6016,France,Bordeaux
Sigmund Freud University Vienna,48.1942,16.4119,Austria,Linz
Sigmund Freud University Vienna,48.1942,16.4119,Austria,Vienna
Sigmund Freud University Vienna,48.1942,16.4119,Slovenia,Ljubljana
Sigmund Freud University Vienna,48.1942,16.4119,Germany,Berlin
Paris-Saclay University,48.7117,2.17129,France,\xc3\x89vry, Essonne
Paris School of Business,48.8254,2.36656,France,Rennes
INSEEC Business School,48.8426,2.261,Switzerland,Geneva
Institut Mines-Télécom,48.7128,2.2003,France,Saint-\xc3\x89tienne
Académie Julian,48.8711,2.34167,France,Paris
Académie Moderne,48.8415,2.33242,France,Paris
American Graduate School in Paris,48.8464,2.3287,France,Paris
ESC Rennes School of Business,48.1288,-1.69265,France,Paris
ESMOD,48.8777,2.3345,France,Paris
Fondation Deutsch de la Meurthe,48.8204,2.33508,France,Paris
Paris-Saclay University,48.7117,2.17129,France,Palaiseau
Paris-Saclay University,48.7117,2.17129,France,Paris
Paris-Sorbonne University,48.8486,2.34278,France,Paris
ParisTech,48.833,2.359,France,Paris
Paris 1 Panthéon-Sorbonne University,48.8486,2.3433,France,Paris
Paris Descartes University,48.8514,2.34056,France,Paris
Paris Diderot University,48.8297,2.38083,France,Paris
Paris School of Business,48.8254,2.36656,France,Paris
Paris Sciences et Lettres University,48.8547,2.33781,France,Paris
Lycée Fénelon, Paris,48.8532,2.34038,France,Paris
TBS Education,43.6097,1.43167,France,Toulouse
Institut Mines-Télécom,48.7128,2.2003,France,Albi
Institut Mines-Télécom,48.7128,2.2003,France,\xc3\x89vry, Essonne
Institut Mines-Télécom,48.7128,2.2003,France,Al\xc3\xa8s
Institut international du commerce et du développement,48.8798,2.36578,France,Toulouse
HESAM University Group,48.8468,2.33976,France,Paris
Arts et Métiers ParisTech,48.8341,2.3575,France,Paris
Chimie ParisTech,48.8439,2.34361,France,Paris
LISAA School of Art & Design,48.8349,2.3436,France,Paris
TBS Education,43.6097,1.43167,France,Paris
INSEEC Business School,48.8426,2.261,Ivory Coast,Abidjan
ISG Business School,48.8669,2.27972,Japan,Tokyo
Moda Domani Institute,48.8706,2.33976,France,Paris
\xc3\x89cole nationale supérieure d\'architecture de Paris-La Villette,48.8936,2.38111,France,Paris
Diplomatic Academy of London,51.5169,-0.1429,France,Paris
Pierre and Marie Curie University,48.8472,2.35639,France,Paris
Sorbonne Nouvelle University Paris 3,48.8398,2.35373,France,Paris
Sorbonne University,48.8511,2.34056,France,Paris
Cité internationale universitaire de Paris,48.8211,2.33806,France,Paris
INSEEC Business School,48.8426,2.261,France,Paris
INSEP,48.8314,2.45361,France,Paris
IPAG Business School,48.8544,2.33126,France,Paris
Institut Catholique de Paris,48.8481,2.32972,France,Paris
Institut Mines-Télécom,48.7128,2.2003,France,Paris
Institut Supérieur de Logistique Industrielle,44.7962,-0.6016,France,Paris
Institut des hautes études de défense nationale,48.8525,2.3034,France,Paris
Institut international du commerce et du développement,48.8798,2.36578,France,Paris
Institut national des langues et civilisations orientales,48.8275,2.37639,France,Paris
Mines Paris - PSL,48.845,2.33919,France,Paris
Sigmund Freud University Vienna,48.1942,16.4119,France,Paris
\xc3\x89cole nationale supérieure des arts décoratifs,48.8431,2.34472,France,Paris
\xc3\x89cole pratique des hautes études,48.8311,2.34,France,Paris
Paris-Saclay University,48.7117,2.17129,France,Orsay
INSEEC Business School,48.8426,2.261,France,Chambéry
IPAG Business School,48.8544,2.33126,China,Kunming
IPAG Business School,48.8544,2.33126,France,Nice
Institut Mines-Télécom,48.7128,2.2003,France,Nantes
Institut Mines-Télécom,48.7128,2.2003,France,Douai
Sigmund Freud University Vienna,48.1942,16.4119,Italy,Milan
European Business School Paris,48.8444,2.2575,France,Paris
ISG Business School,48.8669,2.27972,France,Paris
\xc3\x89cole du Louvre,48.8608,2.33222,France,Paris
Lycée Henri-IV,48.8458,2.34778,France,Paris
School for Advanced Studies in the Social Sciences,48.8502,2.32676,France,Toulouse
School for Advanced Studies in the Social Sciences,48.8502,2.32676,France,Lyon
School for Advanced Studies in the Social Sciences,48.8502,2.32676,France,Marseille
School for Advanced Studies in the Social Sciences,48.8502,2.32676,France,Paris
\xc3\x89cole nationale d\'assurances,48.8872,2.2383,France,Paris
St. Sergius Institute,48.8839,2.38444,France,Paris
\xc3\x89cole Spéciale des Travaux Publics,48.8503,2.34667,France,Paris
\xc3\x89cole Nationale Supérieure d\'Architecture de Paris-Belleville,48.8742,2.38194,France,Paris
Paris Institute of Statistics,48.8284,2.3565,France,Paris
\xc3\x89cole Duperré,48.8653,2.36202,France,Paris




Berlin Institute for Advanced Study,52.4914,13.2764,Germany,Berlin
Berlin School of Economics and Law,52.4853,13.3378,Germany,Berlin
Berlin University of the Arts,52.5092,13.3269,Germany,Berlin
Berliner Hochschule f\xc3\xbcr Technik,52.5442,13.3528,Germany,Berlin
Humboldt University of Berlin,52.5181,13.3933,Germany,Berlin
Reimann School,51.494,-0.132544,United Kingdom,London
Reimann School,51.494,-0.132544,Germany,Berlin
International Psychoanalytic University Berlin,52.524,13.3427,Germany,Berlin
SRH Hochschule Berlin,52.5139,13.322,Germany,Berlin
Epitech,48.8153,2.36306,Belgium,Brussels
Epitech,48.8153,2.36306,Germany,Berlin
Epitech,48.8153,2.36306,Albania,Tirana
Epitech,48.8153,2.36306,France,Bordeaux
Epitech,48.8153,2.36306,France,Rennes
Epitech,48.8153,2.36306,France,Saint-André
Epitech,48.8153,2.36306,France,Montpellier
Epitech,48.8153,2.36306,France, Nancy
Epitech,48.8153,2.36306,France,Lille
Epitech,48.8153,2.36306,France,Lyon
Epitech,48.8153,2.36306,France,Strasbourg
Epitech,48.8153,2.36306,France,Toulouse
Epitech,48.8153,2.36306,France,Le Kremlin-Bic\xc3\xaatre
Epitech,48.8153,2.36306,France,Marseille
Epitech,48.8153,2.36306,France,Nantes
Epitech,48.8153,2.36306,France,Nice
Epitech,48.8153,2.36306,Spain,Barcelona
Free University of Berlin,52.4531,13.2906,Germany,Berlin
GISMA Business School,52.3747,9.72917,Germany,Berlin
Games Academy,52.5124,13.4196,Germany,Berlin
Steinbeis-Hochschule Berlin,52.5094,13.4739,Germany,Berlin
Agricultural University of Berlin,52.5297,13.3782,Germany,Berlin
European School of Management and Technology,52.5157,13.4015,Germany,Berlin
Bard College Berlin,52.5842,13.3939,Germany,Berlin
Barenboim\xe2\x80\x93Said Akademie,52.5138,13.3913,Germany,Berlin
British and Irish Modern Music Institute,50.82,-0.131,Republic of Ireland,Dublin
British and Irish Modern Music Institute,50.82,-0.131,United Kingdom,Birmingham
British and Irish Modern Music Institute,50.82,-0.131,United Kingdom,Brighton
British and Irish Modern Music Institute,50.82,-0.131,United Kingdom,London
British and Irish Modern Music Institute,50.82,-0.131,United Kingdom,Manchester
British and Irish Modern Music Institute,50.82,-0.131,United Kingdom,Bristol
British and Irish Modern Music Institute,50.82,-0.131,Germany,Berlin
British and Irish Modern Music Institute,50.82,-0.131,Germany,Hamburg
Otto-Suhr-Institut,52.449,13.277,Germany,Berlin
HTW Berlin,52.4931,13.5258,Germany,Berlin
Hertie School,52.5128,13.3892,Germany,Berlin
Hildesheimer Rabbinical Seminary,52.5269,13.3936,Germany,Berlin
Technical University of Berlin,52.5119,13.3264,Germany,Berlin
Charité,52.5254,13.3785,Germany,Berlin
Sigmund Freud University Vienna,48.1942,16.4119,Germany,Berlin
Sigmund Freud University Vienna,48.1942,16.4119,Slovenia,Ljubljana
Sigmund Freud University Vienna,48.1942,16.4119,Austria,Vienna
Sigmund Freud University Vienna,48.1942,16.4119,Austria,Linz
Sigmund Freud University Vienna,48.1942,16.4119,France,Paris
Sigmund Freud University Vienna,48.1942,16.4119,Italy,Milan


Regional Maritime University,5.6075,-0.0639,Ghana,Accra
University of Ghana,5.65083,-0.186944,Ghana,Accra
University of Ghana Medical School,5.5394,-0.2295,Ghana,Accra
University of Professional Studies,5.65988,-0.166614,Ghana,Accra
Ghana Institute of Languages,5.6583,-0.170495,Ghana,Accra
Mountcrest University College,5.58167,0.193611,Ghana,Accra
Sikkim Manipal University, Ghana Learning Centre, Accra,6.09056,-0.263333,Ghana,Accra
Accra College of Education,5.65719,-0.16094,Ghana,Accra
Accra College of Medicine,5.64867,-0.140028,Ghana,Accra
African University College of Communications,5.5581,-0.211731,Ghana,Accra
African University College of Communications,5.5581,-0.211731,Ghana,Adabraka
Regent University College of Science and Technology,5.55917,-0.226944,Ghana,Accra
Open University of West Africa,5.5586,-0.1718,Ghana,Accra
Ghana Communication Technology University,5.5998,-0.2362,Ghana,Accra
University College of Management Studies,5.5467,-0.3383,Ghana,Kumasi
University College of Management Studies,5.5467,-0.3383,Ghana,Accra


American School of Classical Studies at Athens,37.9794,23.7481,Greece,Athens
University of Indianapolis \xe2\x80\x93 Athens Campus,37.9742,23.7315,Greece,Athens
Athens School of Fine Arts,37.962,23.689,Greece,Agios Ioannis Rentis
Harokopio University,37.9611,23.7083,Greece,Athens
Agricultural University of Athens,37.9839,23.7056,Greece,Athens
Hellenic American University,37.9818,23.7374,Greece,Athens
Technological Educational Institute of Athens,38.003,23.676,Greece,Athens
Harokopio University,37.9611,23.7083,Greece,Kallithea
Hellenic American University,37.9818,23.7374,United States,Nashua, New Hampshire
Athens School of Fine Arts,37.962,23.689,Greece,Athens
Athens University of Economics and Business,37.9939,23.7322,Greece,Athens
National Technical University of Athens,37.9879,23.7316,Greece,Athens
National and Kapodistrian University of Athens,37.9682,23.7787,Greece,Athens
Panteion University,37.9417,23.653,Greece,Kallithea
Panteion University,37.9417,23.653,Greece,Athens


Universidad Mesoamericana,14.61,-90.5297,Guatemala Department,Guatemala City
Universidad Mesoamericana,14.61,-90.5297,Guatemala,Quetzaltenango
Universidad de San Carlos de Guatemala,14.5829,-90.5529,Guatemala Department,Guatemala City
Rafael Landívar University,14.5958,-90.4842,Guatemala Department,Guatemala City
Universidad Francisco Marroquín,14.6051,-90.5062,Guatemala Department,Guatemala City
Universidad del Valle de Guatemala,14.605,-90.49,Guatemala Department,Guatemala City




Universidade Amílcar Cabral,11.8559,-15.611,Guinea-Bissau,Bissau




College Saint-Louis de Bourdon,18.536,-72.312,Haiti,Port-au-Prince
Quisqueya University,18.5262,-72.3218,Haiti,Port-au-Prince
State University of Haiti,18.5395,-72.3398,Haiti,Port-au-Prince
Université Notre Dame d\'Ha\xc3\xafti,18.5287,-72.3353,Haiti,Port-au-Prince
Université Cara\xc3\xafbe,18.5511,-72.3086,Haiti,Port-au-Prince


Central American Technological University,14.0493,-87.1738,Honduras,La Ceiba
Central American Technological University,14.0493,-87.1738,Honduras,San Pedro Sula
Central American Technological University,14.0493,-87.1738,Honduras,Tegucigalpa


Pázmány Péter Catholic University,47.4917,19.0661,Hungary,Esztergom
Pázmány Péter Catholic University,47.4917,19.0661,Hungary,Budapest
Hungarian University of Agriculture and Life Sciences,47.5938,19.3612,Hungary,G\xc3\xb6d\xc3\xb6ll\xc5\x91
Hungarian University of Agriculture and Life Sciences,47.5938,19.3612,Hungary,Budapest
University of Theatre and Film Arts in Budapest,47.4953,19.0661,Hungary,Budapest
University of Veterinary Medicine Budapest,47.5033,19.0779,Hungary,Budapest
International Business School, Budapest,47.5214,18.9906,Hungary,Budapest
\xc3\x89cole supérieure des sciences commerciales d\'Angers,47.4772,-0.600556,France,Lyon
\xc3\x89cole supérieure des sciences commerciales d\'Angers,47.4772,-0.600556,France,Bordeaux
\xc3\x89cole supérieure des sciences commerciales d\'Angers,47.4772,-0.600556,France,Boulogne-Billancourt
\xc3\x89cole supérieure des sciences commerciales d\'Angers,47.4772,-0.600556,Hungary,Budapest
\xc3\x89cole supérieure des sciences commerciales d\'Angers,47.4772,-0.600556,France,Angers
Moholy-Nagy University of Art and Design,47.5172,18.9897,Hungary,Budapest
Corvinus School of Management,47.4861,19.0581,Hungary,Budapest
Corvinus University of Budapest,47.4861,19.0581,Hungary,Budapest
\xc3\x93buda University,47.5338,19.0349,Hungary,Budapest
Budapest Business School,47.5081,19.1247,Hungary,Budapest
Budapest University of Technology and Economics,47.4814,19.0556,Hungary,Budapest
ELTE School of English and American Studies,47.4944,19.0614,Hungary,Budapest
E\xc3\xb6tv\xc3\xb6s Loránd University,47.4906,19.0585,Hungary,Budapest
Andrássy University Budapest,47.4918,19.0642,Hungary,Budapest
Blinken Open Society Archives,47.5025,19.0534,Hungary,Budapest
Wekerle Business School,47.4858,19.0808,Hungary,Budapest
Budapest Metropolitan University,47.5064,19.135,Hungary,Budapest
Semmelweis University,47.4872,19.0672,Hungary,Budapest
Serbian Kindergarten, Primary School, High School and Students\' Home,47.5015,19.0767,Hungary,Budapest
Pázmány Péter Catholic University,47.4917,19.0661,Hungary,Piliscsaba
\xc3\x89cole supérieure des sciences commerciales d\'Angers,47.4772,-0.600556,France,Cholet
\xc3\x93buda University,47.5338,19.0349,Hungary,Székesfehérvár


Reykjavík University,64.1236,-21.9269,Iceland,Reykjavík
University of Iceland,64.1406,-21.9494,Iceland,Reykjavík
Menntaskólinn í Reykjavík,64.146,-21.9368,Iceland,Reykjavík
Iceland College of Education,64.1369,-21.9026,Iceland,Reykjavík
Iceland University of the Arts,64.1414,-21.9108,Iceland,Reykjavík


All India Institute of Ayurveda, Delhi,28.514,77.297,India,Sarita Vihar
Lal Bahadur Shastri National Academy of Administration,30.4677,78.054,India,Mussoorie
Sri Venkateswara College,28.5888,77.1678,India,Dhaula Kuan
Indian Institute of Foreign Trade,28.895,77.3086,India,Kakinada
Indian Institute of Foreign Trade,28.895,77.3086,India,Kolkata
Institute for Studies in Industrial Development,28.5436,77.1481,India,Vasant Kunj
Lal Bahadur Shastri National Academy of Administration,30.4677,78.054,India,Shimla


Perbanas Institute,-6.21708,106.828,Indonesia,Jakarta
Perbanas Institute,-6.21708,106.828,Indonesia,South Jakarta
Universitas Siswa Bangsa Internasional,-6.24781,106.845,Indonesia,Jakarta
University of Indonesia,-6.36528,106.827,Indonesia,Central Jakarta
University of Indonesia,-6.36528,106.827,Indonesia,Jakarta
University of Indonesia,-6.36528,106.827,Indonesia,Depok
BINUS University,-6.2019,106.782,Indonesia,Jakarta
Bakrie University,-6.2215,106.833,Indonesia,Jakarta
Budi Luhur University,-6.23624,106.747,Indonesia,Jakarta
Trisakti University,-6.16717,106.793,Indonesia,Jakarta
International Design School,-6.2139,106.835,Indonesia,Jakarta
National University (Indonesia),-6.28081,106.839,Indonesia,Jakarta


College of Science \xe2\x80\x93 University of Baghdad,33.2,44.26,Iraq,Baghdad
Al-Mustansiriya University,33.3386,44.3897,Iraq,Baghdad
Al Mansour University College,33.315,44.4283,Iraq,Baghdad
Al Turath University College,33.3181,44.3606,Iraq,Baghdad
Al Yarmouk University College,33.3,44.4444,Iraq,Baghdad
University of Al-Ma\'mun,33.3377,44.3398,Iraq,Baghdad
Baghdad College for Economic Sciences University,33.3408,44.3347,Iraq,Baghdad
Baghdad College Of Medical Sciences,33.3497,44.3827,Iraq,Baghdad
Nahrain University,33.278,44.376,Iraq,Baghdad
University of Technology, Iraq,33.311,44.447,Iraq,Baghdad


EYAHT,31.7968,35.2113,Israel,Jerusalem
Jerusalem Academy of Music and Dance,31.7767,35.1949,Israel,Jerusalem
Hadassah Academic College,31.7834,35.2212,Israel,Jerusalem
Hebrew Union College \xe2\x80\x93 Jewish Institute of Religion,31.7761,35.2228,United States,New York City
Hebrew Union College \xe2\x80\x93 Jewish Institute of Religion,31.7761,35.2228,United States,Los Angeles
Hebrew Union College \xe2\x80\x93 Jewish Institute of Religion,31.7761,35.2228,United States,Cincinnati
Hebrew Union College \xe2\x80\x93 Jewish Institute of Religion,31.7761,35.2228,Israel,Jerusalem
Hebrew University of Jerusalem,31.7758,35.2,Israel,Jerusalem
Hebrew University of Jerusalem,31.7758,35.2,Israel,Rehovot
Herzog College,31.6576,35.1229,Israel,Jerusalem
Tantur Ecumenical Institute,31.7292,35.2032,Israel,Jerusalem
Jerusalem College of Technology,31.7642,35.1919,Israel,Jerusalem
Lander Institute,31.7893,35.1863,Israel,Jerusalem
Swedish Theological Institute,31.7841,35.2205,Israel,Jerusalem
Azrieli College of Engineering Jerusalem,31.7688,35.1938,Israel,Jerusalem
Shalem College,31.752,35.2281,Israel,Jerusalem
Schechter Institute of Jewish Studies,31.7704,35.2044,Israel,Jerusalem


Roma Film Academy,41.8468,12.5782,Italy,Rome
Roma Tre University,41.8619,12.4797,Italy,Rome
Sapienza University of Rome,41.9033,12.5158,Italy,Rome
Scots College (Rome),41.9575,12.4569,Italy,Rome
University of Rome Tor Vergata,41.8536,12.6033,Italy,Rome
Universit\xc3\xa0 Cattolica del Sacro Cuore,45.4631,9.17667,Italy,Rome
Universit\xc3\xa0 Telematica Universitas Mercatorum,41.8566,12.5212,Italy,Rome
International University of Rome,41.8602,12.4963,Italy,Rome
Libera Universit\xc3\xa0 Internazionale degli Studi Sociali Guido Carli,41.9244,12.4931,Italy,Rome
St. John\'s University (Italy),41.9104,12.4672,Italy,Rome
Collegium Russicum,41.8969,12.5006,Italy,Rome
Saint Camillus International University of Health and Medical Sciences,41.9342,12.6024,Italy,Rome
NATO Defense College,41.807,12.491,Italy,Rome
Antonianum,41.8892,12.5042,Italy,Rome
Istituto Europeo di Design,45.4781,9.2275,Italy,Cagliari
Libera Universit\xc3\xa0 Maria SS. Assunta,41.9031,12.4628,Italy,Rome
Link Campus University,41.921,12.5167,Italy,Rome
Accademia di Belle Arti di Roma,41.9075,12.4756,Italy,Rome
American University of Rome,41.8857,12.4623,Italy,Rome
Foro Italico University of Rome,41.9315,12.4576,Italy,Rome
German Historical Institute in Rome,41.8912,12.4278,Italy,Rome
Istituto Europeo di Design,45.4781,9.2275,Italy,Rome
John Cabot University,41.8878,12.4672,Italy,Rome
John Felice Rome Center,41.9296,12.4376,Italy,Rome
Pontifical Gregorian University,41.8989,12.4847,Italy,Rome
Pontifical North American College,41.8975,12.4592,Italy,Rome
Universit\xc3\xa0 Cattolica del Sacro Cuore,45.4631,9.17667,Italy,Cremona
Universit\xc3\xa0 Cattolica del Sacro Cuore,45.4631,9.17667,Italy,Brescia
Libera Universit\xc3\xa0 Maria SS. Assunta,41.9031,12.4628,Italy,Palermo
Istituto Europeo di Design,45.4781,9.2275,Brazil,Rio de Janeiro
Istituto Europeo di Design,45.4781,9.2275,Italy,Turin
Istituto Europeo di Design,45.4781,9.2275,Italy,Florence
Istituto Europeo di Design,45.4781,9.2275,Spain,Barcelona
Istituto Europeo di Design,45.4781,9.2275,Spain,Madrid
Istituto Europeo di Design,45.4781,9.2275,Italy,Venice
Pontifical University of the Holy Cross,41.9008,12.4736,Italy,Rome
Pontificio Collegio Filippino,41.8972,12.4211,Italy,Rome
Universit\xc3\xa0 telematica San Raffaele,41.8969,12.4099,Italy,Rome
University of Rome Unitelma Sapienza,41.9045,12.518,Italy,Rome
Universit\xc3\xa0 telematica internazionale Uninettuno,41.8962,12.4775,Italy,Rome
Teresianum,41.8847,12.4556,Italy,Rome
Universit\xc3\xa0 Cattolica del Sacro Cuore,45.4631,9.17667,Italy,Piacenza
Universit\xc3\xa0 Cattolica del Sacro Cuore,45.4631,9.17667,Italy,Milan
Libera Universit\xc3\xa0 Maria SS. Assunta,41.9031,12.4628,Italy,Taranto
Istituto Europeo di Design,45.4781,9.2275,Brazil,S\xc3\xa3o Paulo
Istituto Europeo di Design,45.4781,9.2275,Italy,Milan




Nippon Medical School,35.7211,139.759,Japan,Tokyo
Meisei University,35.6457,139.41,Japan,Tokyo
